Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Monthly Return,Yearly Return,Cumulative Return
2014-01-02,19.845714569091797,19.89392852783203,19.71500015258789,19.754642486572266,17.253259658813477,234684800.0,,,,0.0
2014-01-03,19.7450008392334,19.774999618530273,19.301071166992188,19.320714950561523,16.87428092956543,392467600.0,-0.02196563065428936,,,-0.02196563065428936
2014-01-04,,,,,16.87428092956543,,,,,-0.02196563065428936
2014-01-05,,,,,16.87428092956543,,,,,-0.02196563065428936
2014-01-06,19.194643020629883,19.5285701751709,19.05714225769043,19.426071166992188,16.966293334960938,412610800.0,0.005452819339655024,,,-0.016632585930273613
2014-01-07,19.440000534057617,19.498571395874023,19.211429595947266,19.28714370727539,16.844953536987305,317209200.0,-0.007151815401163608,,,-0.023665448147219936
2014-01-08,19.243213653564453,19.484285354614258,19.238929748535156,19.409286499023438,16.951635360717773,258529600.0,0.006333162243292723,,,-0.01748216302660377
2014-01-09,19.5285701751709,19.53071403503418,19.11964225769043,19.161428451538086,16.73516273498535,279148800.0,-0.01277001428629454,,,-0.03002892984129324
2014-01-10,19.27964210510254,19.314285278320312,18.96821403503418,19.033571243286133,16.62348747253418,304976000.0,-0.0066730909175870545,,,-0.03650163497989145
2014-01-11,,,,,16.62348747253418,,,,,-0.03650163497989145
2014-01-12,,,,,16.62348747253418,,,,,-0.03650163497989145
2014-01-13,18.925357818603516,19.375,18.924285888671875,19.133214950561523,16.71051597595215,378492800.0,0.005235273498521931,,,-0.031457457523632604
2014-01-14,19.222143173217773,19.526071548461914,19.2021427154541,19.51392936706543,17.04302215576172,332561600.0,0.0198980199227885,,,-0.012185378717369688
2014-01-15,19.768571853637695,20.007143020629883,19.7021427154541,19.90571403503418,17.38520050048828,391638800.0,0.020077327929241884,,,0.007647299367421478
2014-01-16,19.81785774230957,19.887500762939453,19.702856063842773,19.79464340209961,17.288196563720703,229278000.0,-0.005579684672883278,,,0.0020249451754688064
2014-01-17,19.695714950561523,19.716785430908203,19.282142639160156,19.309642791748047,16.864606857299805,426739600.0,-0.024501671117611035,,,-0.022526340482862728
2014-01-18,,,,,16.864606857299805,,,,,-0.022526340482862728
2014-01-19,,,,,16.864606857299805,,,,,-0.022526340482862728
2014-01-20,,,,,16.864606857299805,,,,,-0.022526340482862728
