Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Monthly Return,Yearly Return,Cumulative Return
2014-01-02,27.782365798950195,27.839401245117188,27.603036880493164,27.724082946777344,27.656164169311523,73129082.0,,,,0.0
2014-01-03,27.77090835571289,27.81897735595703,27.520097732543945,27.521841049194336,27.454418182373047,66917888.0,-0.0072947927884498,,,-0.0072947927884498
2014-01-04,,,,,27.454418182373047,,,,,-0.0072947927884498
2014-01-05,,,,,27.454418182373047,,,,,-0.0072947927884498
2014-01-06,27.721343994140625,27.867046356201172,27.557706832885742,27.828691482543945,27.760517120361328,71037271.0,0.011149350751304965,,,0.0037732257593987573
2014-01-07,28.019973754882812,28.385852813720703,27.924333572387695,28.36517906188965,28.29568862915039,102486711.0,0.01927815344608752,,,0.023124120030662443
2014-01-08,28.543014526367188,28.575891494750977,28.226449966430664,28.424209594726562,28.354576110839844,90036218.0,0.0020811467945256457,,,0.025253391513466283
2014-01-09,28.4792537689209,28.498680114746094,28.03392219543457,28.150484085083008,28.081520080566406,83692529.0,-0.009630051572841136,,,0.015380148477961209
2014-01-10,28.37066078186035,28.37066078186035,27.951480865478516,28.148990631103516,28.08003044128418,86061375.0,-5.3046960348024363e-05,,,0.015326285647486726
2014-01-11,,,,,28.08003044128418,,,,,0.015326285647486726
2014-01-12,,,,,28.08003044128418,,,,,0.015326285647486726
2014-01-13,28.05658721923828,28.5656795501709,27.824954986572266,27.969663619995117,27.90114402770996,97118665.0,-0.006370591867707276,,,0.008858056269071435
2014-01-14,28.34251594543457,28.66754722595215,28.096935272216797,28.627695083618164,28.55756187438965,99676216.0,0.023526556689853484,,,0.032593012521901166
2014-01-15,28.717111587524414,28.767173767089844,28.48797035217285,28.60826873779297,28.538185119628906,78300393.0,-0.000678515723645079,,,0.0318923819267789
2014-01-16,28.620223999023438,28.840150833129883,28.59282684326172,28.79755973815918,28.72701072692871,67608467.0,0.0066165948012555376,,,0.03871999569649098
2014-01-17,28.813251495361328,28.907398223876953,28.49818229675293,28.655841827392578,28.58563995361328,108457005.0,-0.004921179396605635,,,0.0336082682548271
2014-01-18,,,,,28.58563995361328,,,,,0.0336082682548271
2014-01-19,,,,,28.58563995361328,,,,,0.0336082682548271
2014-01-20,,,,,28.58563995361328,,,,,0.0336082682548271
2014-01-21,28.91486930847168,28.9913330078125,28.675018310546875,28.983861923217773,28.912857055664062,79492846.0,0.011446904899864663,,,0.04543988380525388
2014-01-22,29.056339263916016,29.088220596313477,28.863313674926758,29.016738891601562,28.945653915405273,63091600.0,0.0011343347936203507,,,0.04662576264009255
2014-01-23,28.891706466674805,28.953723907470703,28.751482009887695,28.894197463989258,28.823413848876953,78256228.0,-0.004223088788581908,,,0.04220576911604623
2014-01-24,28.667795181274414,28.73105812072754,27.97016143798828,27.990833282470703,27.922260284423828,156283602.0,-0.031264636769882004,,,0.009621584305157471
2014-01-25,,,,,27.922260284423828,,,,,0.009621584305157471
2014-01-26,,,,,27.922260284423828,,,,,0.009621584305157471
2014-01-27,28.047372817993164,28.057334899902344,26.955713272094727,27.427942276000977,27.360748291015625,174796734.0,-0.020109833075420358,,,-0.010681737224560783
2014-01-28,27.65434455871582,28.038654327392578,27.644880294799805,27.970409393310547,27.901885986328125,88739375.0,0.019777883614761738,,,0.008884884234570123
2014-01-29,27.873523712158203,27.939027786254883,27.382862091064453,27.56966209411621,27.50212287902832,95552818.0,-0.01432745827632187,,,-0.005569871849912311
2014-01-30,28.51810646057129,28.70465850830078,28.076013565063477,28.27875328063965,28.209476470947266,204419353.0,0.02571996332902482,,,0.020006834579385346
2014-01-31,29.174396514892578,29.5527286529541,28.670785903930664,29.413999557495117,29.34193992614746,223486554.0,0.040144788095110906,,,0.060954792809139624
2014-02-01,,,,,29.34193992614746,,,,,0.060954792809139624
2014-02-02,,,,,29.34193992614746,,,,,0.060954792809139624
2014-02-03,29.36991310119629,29.43267822265625,28.194570541381836,28.229936599731445,28.16077995300293,183449044.0,-0.040255006182872255,,,0.01824605106485988
2014-02-04,28.3435115814209,28.767173767089844,28.319103240966797,28.347745895385742,28.27829933166504,112897588.0,0.004173157805225314,,,0.022495352520501166
2014-02-05,28.477758407592773,28.66181755065918,28.095191955566406,28.47327423095703,28.403520584106445,96139007.0,0.004428174798375872,,,0.027023140671988743
2014-02-06,28.670785903930664,28.895692825317383,28.581619262695312,28.890710830688477,28.819934844970703,78155853.0,0.014660656577102804,,,0.04207997423411847
2014-02-07,29.081743240356445,29.337535858154297,28.905654907226562,29.326078414916992,29.254234313964844,105843245.0,0.01506941189597888,,,0.05778350659440368
2014-02-08,,,,,29.254234313964844,,,,,0.05778350659440368
2014-02-09,,,,,29.254234313964844,,,,,0.05778350659440368
2014-02-10,29.185604095458984,29.449615478515625,29.116365432739258,29.2137508392334,29.142181396484375,78099643.0,-0.003830314486370945,,,0.0537318631056507
2014-02-11,29.394073486328125,29.685482025146484,29.195817947387695,29.643388748168945,29.570768356323242,82339476.0,0.014706756299669888,,,0.06922884082154268
2014-02-12,29.613998413085938,29.638906478881836,29.424211502075195,29.55646514892578,29.48405647277832,69238554.0,-0.002932351384991372,,,0.066093486149287
2014-02-13,29.408519744873047,29.885482788085938,29.381370544433594,29.885482788085938,29.81226921081543,73731331.0,0.011131871841994823,,,0.07796110220868635
2014-02-14,29.77863121032715,29.997312545776367,29.70864486694336,29.95771026611328,29.884321212768555,87795852.0,0.002416857349690993,,,0.08056638042124042
